RestaurantID,RestaurantName,CityID,CuisineID
REST00488,Sanchez Group,CITY02246,CUIS00864
REST00489,"Orr, Perkins and Mcdaniel",CITY01748,CUIS03556
REST00490,Martin and Sons,CITY01394,CUIS03924
REST00491,Delgado Inc,CITY03040,CUIS01356
REST00492,Martinez-Peterson,CITY00964,CUIS04507
REST00493,Craig-West,CITY02974,CUIS04061
REST00494,"Osborn, Wilkinson and Key",CITY03346,CUIS03854
REST00495,Williams-Bailey,CITY04144,CUIS00576
REST00496,"Brown, Williams and Smith",CITY02574,CUIS00115
REST00497,"Anderson, Ryan and Mann",CITY02538,CUIS04685
REST00498,Gregory-Drake,CITY04702,CUIS00508
REST00499,"Jenkins, Lopez and Waters",CITY01447,CUIS03565
REST00500,"Bailey, Buck and Stone",CITY00229,CUIS04946
REST00501,Martinez-Brown,CITY04204,CUIS04472
REST00502,Scott-Beltran,CITY01914,CUIS04372
REST00503,House-Hernandez,CITY00609,CUIS04610
REST00504,"Cruz, Davis and Zamora",CITY04319,CUIS01159
REST00505,Whitehead-Mckee,CITY00722,CUIS01489
REST00506,Reyes-Lucas,CITY02526,CUIS01589
REST00507,Reed Inc,CITY00857,CUIS03442
REST00508,Klein-Stewart,CITY01840,CUIS00483
REST00509,Brooks-Mathis,CITY02074,CUIS03138
REST00510,Fischer-Johnson,CITY00017,CUIS00868
REST00511,"Hensley, Lopez and Rodriguez",CITY01580,CUIS03782
REST00512,Lowe-Wolfe,CITY04953,CUIS02605
REST00513,Hill and Sons,CITY01819,CUIS00604
REST00514,Allen PLC,CITY04507,CUIS01434
REST00515,"English, Hunter and Buchanan",CITY04653,CUIS04932
REST00516,Lowery-Alexander,CITY01851,CUIS00514
REST00517,Church-Burke,CITY02800,CUIS03612
REST00518,Hill-Moore,CITY01827,CUIS02490
REST00519,"Curry, Santos and Young",CITY02906,CUIS01702
REST00520,"Anderson, Miller and Jones",CITY01249,CUIS00897
REST00521,Neal Group,CITY03086,CUIS02500
REST00522,"Deleon, Thompson and Duncan",CITY03982,CUIS03083
REST00523,"Pitts, White and Robbins",CITY00430,CUIS01063
REST00524,Mason-Russell,CITY03437,CUIS01324
REST00525,"Allen, Anthony and Sanders",CITY02443,CUIS00781
REST00526,Martinez PLC,CITY04920,CUIS00425
REST00527,Cox and Sons,CITY02385,CUIS03452
REST00528,Wallace-James,CITY00718,CUIS02541
REST00529,Park-Cruz,CITY01780,CUIS01792
REST00530,Christian Group,CITY02339,CUIS04358
REST00531,Burnett-Adams,CITY01924,CUIS02545
REST00532,Bennett Inc,CITY01115,CUIS00790
REST00533,"Ritter, Jones and Griffin",CITY01613,CUIS02158
REST00534,Thornton-Wheeler,CITY00198,CUIS01912
REST00535,Smith-Maldonado,CITY00434,CUIS00498
REST00536,"Adams, Bryant and Brown",CITY01009,CUIS03838
REST00537,Jones LLC,CITY03036,CUIS04674
REST00538,"Good, Conley and Thomas",CITY03364,CUIS03158
REST00539,Smith-Walsh,CITY01660,CUIS03373
REST00540,"Miller, Hicks and Wells",CITY00046,CUIS03955
REST00541,Johnson-Ford,CITY03505,CUIS03913
REST00542,Hays LLC,CITY01658,CUIS00360
REST00543,Fitzpatrick-Reid,CITY04787,CUIS02732
REST00544,George Ltd,CITY02350,CUIS02357
REST00545,"Murphy, Steele and Mccormick",CITY00442,CUIS04553
REST00546,Murphy-Allen,CITY02196,CUIS01707
REST00547,King-Russell,CITY03902,CUIS02473
REST00548,"Snyder, Murray and Castillo",CITY00102,CUIS03159
REST00549,Collins Inc,CITY03044,CUIS04045
REST00550,"Estrada, Miller and Christensen",CITY03405,CUIS03391
REST00551,Green-Campbell,CITY00671,CUIS03059
REST00552,Lowe-Cook,CITY03034,CUIS00911
REST00553,"Powell, Nash and Jones",CITY03370,CUIS04181
REST00554,"Jackson, Walker and Baker",CITY04684,CUIS04052
REST00555,King Inc,CITY03053,CUIS04583
REST00556,"Hall, Salinas and Smith",CITY02975,CUIS00223
REST00557,"Rhodes, Barker and Compton",CITY03097,CUIS03846
REST00558,Fleming-Greene,CITY03715,CUIS00173
REST00559,"Charles, Taylor and Hall",CITY00073,CUIS01443
REST00560,Perry-Webster,CITY00913,CUIS04456
REST00561,Sullivan Inc,CITY01294,CUIS03402
REST00562,"Nicholson, Gordon and Taylor",CITY02823,CUIS04104
REST00563,Thomas-Ingram,CITY01692,CUIS03733
REST00564,Rice-Simmons,CITY00158,CUIS01071
REST00565,"Nelson, Torres and Morales",CITY04491,CUIS02904
REST00566,Gray Ltd,CITY04590,CUIS04580
REST00567,Webb-Taylor,CITY04741,CUIS01052
REST00568,"Miller, Mitchell and Burns",CITY00919,CUIS04455
REST00569,"Sims, Miller and Clark",CITY00235,CUIS01275
REST00570,Weiss LLC,CITY03970,CUIS02167
REST00571,Harrison-Hess,CITY01493,CUIS03775
REST00572,Allison and Sons,CITY04718,CUIS02193
REST00573,Wagner-Smith,CITY00524,CUIS02924
REST00574,"Clark, Molina and Ward",CITY01978,CUIS04131
REST00575,Davis Ltd,CITY02403,CUIS04418
REST00576,Brooks-Lambert,CITY02285,CUIS00099
REST00577,Blair PLC,CITY03828,CUIS03170
REST00578,"Friedman, Lee and Webb",CITY04107,CUIS04153
REST00579,"Campbell, Phillips and Young",CITY00623,CUIS04345
REST00580,Stark LLC,CITY00635,CUIS01956
REST00581,"Bell, Watson and Miller",CITY04973,CUIS00108
REST00582,Lester Inc,CITY00100,CUIS03501
REST00583,"Long, Watson and Thomas",CITY01929,CUIS02100
REST00584,"Stewart, Jones and Raymond",CITY00140,CUIS04367
REST00585,"Collins, Campbell and Salazar",CITY04460,CUIS02670
REST00586,Strong PLC,CITY03963,CUIS02099
REST00587,"Owens, Payne and Warren",CITY00141,CUIS01868
REST00588,Poole Ltd,CITY04985,CUIS00109
REST00589,Jones-Smith,CITY03604,CUIS00207
REST00590,"Estrada, Lamb and Weber",CITY02829,CUIS01007
REST00591,Brown Inc,CITY03315,CUIS00165
REST00592,Gomez-Vaughn,CITY04493,CUIS00786
REST00593,Stone-Rose,CITY03495,CUIS02954
REST00594,Stone and Sons,CITY04217,CUIS04958
REST00595,Lindsey Group,CITY00939,CUIS00237
REST00596,"Clark, Curtis and Williams",CITY04622,CUIS02442
REST00597,"Taylor, Taylor and Garcia",CITY04064,CUIS04652
REST00598,Fitzpatrick-Pierce,CITY00491,CUIS01852
REST00599,Mcpherson and Sons,CITY01538,CUIS03174
REST00600,"Serrano, Gray and Jackson",CITY04673,CUIS00874
REST00601,Franco-Miller,CITY01591,CUIS02414
REST00602,Cummings Inc,CITY01940,CUIS02420
REST00603,Vance-Campbell,CITY02927,CUIS00012
REST00604,"Navarro, Reynolds and Rodriguez",CITY03024,CUIS01800
REST00605,Johnson and Sons,CITY03614,CUIS01040
REST00606,Williams and Sons,CITY04938,CUIS03340
REST00607,Underwood LLC,CITY02071,CUIS02497
REST00608,Campbell PLC,CITY01426,CUIS02670
REST00609,Jackson LLC,CITY03251,CUIS01521
REST00610,Anderson Ltd,CITY01779,CUIS04383
REST00611,Strickland-Davis,CITY04392,CUIS02502
REST00612,Guerrero LLC,CITY01066,CUIS01124
REST00613,"Melendez, Chaney and Brown",CITY04659,CUIS03413
REST00614,Green and Sons,CITY02853,CUIS03174
REST00615,"Trevino, Thompson and Novak",CITY02331,CUIS01461
REST00616,Miller Group,CITY04705,CUIS04230
REST00617,Taylor LLC,CITY03020,CUIS00617
REST00618,"Salazar, Cummings and Ray",CITY00081,CUIS00366
REST00619,Wade-Frank,CITY02040,CUIS02195
REST00620,"Beasley, Anderson and Blackwell",CITY04787,CUIS04425
REST00621,Wong-Yates,CITY03978,CUIS00037
REST00622,Duran Inc,CITY04903,CUIS02039
REST00623,Moyer-Griffith,CITY01138,CUIS01319
REST00624,Williams Ltd,CITY04098,CUIS03744
REST00625,Miller-Anderson,CITY04289,CUIS01073
REST00626,Haynes-Craig,CITY04327,CUIS04738
REST00627,Campbell and Sons,CITY04806,CUIS04352
REST00628,"Hammond, Long and Coleman",CITY00468,CUIS00511
REST00629,Smith LLC,CITY01684,CUIS00919
REST00630,"Bond, Jones and Gallegos",CITY02038,CUIS04699
REST00631,Mason and Sons,CITY00992,CUIS04451
REST00632,Anderson-Russo,CITY01137,CUIS03656
REST00633,Rodriguez-Wilson,CITY04058,CUIS01100
REST00634,"Huang, Pitts and Gibson",CITY00577,CUIS00954
REST00635,Davis Ltd,CITY01463,CUIS01259
REST00636,Calderon Ltd,CITY04804,CUIS03179
REST00637,"Wall, Myers and Wright",CITY04208,CUIS04572
REST00638,Hall-Obrien,CITY04516,CUIS00656
REST00639,Peterson-Contreras,CITY02411,CUIS02808
REST00640,Hughes PLC,CITY03447,CUIS02483
REST00641,Williams Inc,CITY00653,CUIS04816
REST00642,Williams-Allen,CITY03551,CUIS02684
REST00643,Robinson PLC,CITY00023,CUIS03306
REST00644,Farrell-Davis,CITY02215,CUIS04397
REST00645,"Lopez, Sanders and Pham",CITY00188,CUIS04253
REST00646,Price-Jones,CITY04625,CUIS02946
REST00647,Elliott Ltd,CITY04544,CUIS01361
REST00648,Delgado-Thompson,CITY00120,CUIS03239
REST00649,"Cantrell, Hoffman and Hunter",CITY02683,CUIS02675
REST00650,"Williams, Smith and Brady",CITY01767,CUIS00214
REST00651,Carter-Shepherd,CITY00051,CUIS01591
REST00652,Morales and Sons,CITY02809,CUIS04838
REST00653,"Hunt, Kelly and Norris",CITY03436,CUIS03799
REST00654,Bauer and Sons,CITY04414,CUIS03787
REST00655,"Romero, Stokes and Johnston",CITY00560,CUIS00117
REST00656,Walker Ltd,CITY03603,CUIS04993
REST00657,"Mendoza, King and Gonzalez",CITY00442,CUIS03339
REST00658,Mason-Castro,CITY04232,CUIS01568
REST00659,Larson and Sons,CITY04226,CUIS02451
REST00660,"Parrish, Robinson and Moore",CITY04009,CUIS03506
REST00661,Clark PLC,CITY01483,CUIS02049
REST00662,"Cook, Martinez and Schmidt",CITY02030,CUIS02069
REST00663,Aguilar and Sons,CITY02261,CUIS00947
REST00664,Johnson Group,CITY01694,CUIS02364
REST00665,Farrell-Swanson,CITY01908,CUIS00981
REST00666,Johnson Inc,CITY03842,CUIS04873
REST00667,"Brock, Dennis and Tran",CITY01948,CUIS01565
REST00668,Smith-Baker,CITY04332,CUIS03358
REST00669,Jones Ltd,CITY03943,CUIS02240
REST00670,Chen-Lin,CITY04571,CUIS01786
REST00671,"Huber, Martin and Hall",CITY02728,CUIS03822
REST00672,"Brown, Moore and Carter",CITY01706,CUIS03632
REST00673,Burns LLC,CITY01222,CUIS02586
REST00674,Peterson Ltd,CITY04470,CUIS03595
REST00675,Collins-Crawford,CITY01994,CUIS04881
REST00676,"Warner, Vaughn and Henry",CITY04786,CUIS02414
REST00677,"Morales, Chung and Flores",CITY00993,CUIS03607
REST00678,Garcia LLC,CITY04367,CUIS00273
REST00679,"Green, Reid and Waters",CITY01837,CUIS00819
REST00680,Hayes LLC,CITY03930,CUIS00356
REST00681,"Nichols, Jackson and Williams",CITY04771,CUIS02491
REST00682,"Gamble, Mcintyre and Ward",CITY04310,CUIS03037
REST00683,Mann LLC,CITY04308,CUIS01891
REST00684,Freeman-Avila,CITY03867,CUIS01568
REST00685,"Williams, Barber and Phillips",CITY00075,CUIS03697
REST00686,"Becker, Smith and Thompson",CITY02267,CUIS04933
REST00687,Carter LLC,CITY02412,CUIS03890
REST00688,Smith-Johnston,CITY02292,CUIS00144
REST00689,Nixon-Coleman,CITY02056,CUIS03060
REST00690,"Andersen, Ruiz and Smith",CITY02959,CUIS03570
REST00691,"Foster, Gordon and Williams",CITY01849,CUIS03182
REST00692,Cohen-Young,CITY01522,CUIS00252
REST00693,Hayes PLC,CITY00777,CUIS02684
REST00694,Cross Inc,CITY04958,CUIS01251
REST00695,"Warner, George and Dudley",CITY00217,CUIS03716
REST00696,Leblanc-Glenn,CITY01660,CUIS01440
REST00697,"Henry, Scott and King",CITY00267,CUIS00319
REST00698,Bennett-Robinson,CITY01784,CUIS00731
REST00699,Clark-Watson,CITY01778,CUIS00814
REST00700,Bishop-Gomez,CITY01417,CUIS00157
REST00701,Collins-Lin,CITY00678,CUIS03545
REST00702,Huerta-Yates,CITY01960,CUIS04513
REST00703,Johnson-Adams,CITY01246,CUIS00293
REST00704,Zamora-Webb,CITY04690,CUIS02692
REST00705,Blackwell-Pacheco,CITY04392,CUIS01017
REST00706,"Meyer, Durham and Schroeder",CITY00534,CUIS02076
REST00707,Prince-Robinson,CITY01839,CUIS00614
REST00708,Richard Group,CITY03106,CUIS04576
REST00709,"Brown, Walker and Simmons",CITY02660,CUIS04701
REST00710,Sutton-Collins,CITY02701,CUIS04281
REST00711,Jenkins Ltd,CITY02722,CUIS01524
REST00712,Young-Smith,CITY01372,CUIS03657
REST00713,Price-Thompson,CITY04936,CUIS04174
REST00714,Taylor Group,CITY02424,CUIS03481
REST00715,Allen Inc,CITY04110,CUIS03237
REST00716,"Williams, Copeland and Lane",CITY00477,CUIS03697
REST00717,Allen Group,CITY02600,CUIS04471
REST00718,Butler Group,CITY02064,CUIS00731
REST00719,"Baxter, Williams and Russell",CITY01568,CUIS02657
REST00720,Martin-Cabrera,CITY02234,CUIS04487
REST00721,"Snyder, Jones and Mendoza",CITY02257,CUIS03294
REST00722,"Brown, Gibbs and Johnson",CITY01548,CUIS01060
REST00723,Boone Ltd,CITY03519,CUIS00074
REST00724,Moore Inc,CITY03115,CUIS04357
REST00725,Ball Ltd,CITY02080,CUIS04591
REST00726,"Reynolds, Garcia and Flores",CITY00925,CUIS02011
REST00727,Patterson-Strickland,CITY03261,CUIS02724
REST00728,Wells-Snyder,CITY00560,CUIS03306
REST00729,Clark Ltd,CITY02944,CUIS00637
REST00730,May-Colon,CITY02174,CUIS00721
REST00731,"Oconnell, Lucas and Decker",CITY00379,CUIS00542
REST00732,Martinez-Potter,CITY04767,CUIS01863
REST00733,Daniels-Richards,CITY00052,CUIS02839
REST00734,"Charles, Clements and Evans",CITY00637,CUIS01163
REST00735,Webster-Cunningham,CITY04766,CUIS02513
REST00736,"Rogers, Jones and Odom",CITY03888,CUIS01813
REST00737,Forbes-Cantrell,CITY04693,CUIS01045
REST00738,Clark-Rodriguez,CITY04585,CUIS03000
REST00739,Lewis Group,CITY01942,CUIS04329
REST00740,"Gardner, Scott and Campbell",CITY00825,CUIS01624
REST00741,"Davis, Rush and Matthews",CITY02693,CUIS01650
REST00742,Farrell and Sons,CITY02361,CUIS04874
REST00743,Morris PLC,CITY02791,CUIS04479
REST00744,Cardenas PLC,CITY00252,CUIS03781
REST00745,"Ibarra, Howard and Marsh",CITY03312,CUIS00183
REST00746,Mcmahon and Sons,CITY02849,CUIS03573
REST00747,Lewis Inc,CITY01685,CUIS01262
REST00748,Nash-Gillespie,CITY03652,CUIS03691
REST00749,Hernandez LLC,CITY04587,CUIS00014
REST00750,Aguilar Inc,CITY04108,CUIS00237
REST00751,Owens LLC,CITY00253,CUIS04003
REST00752,"Johnson, Schroeder and Bentley",CITY02256,CUIS01760
REST00753,Wright-Knight,CITY00854,CUIS04178
REST00754,Rose-Vaughn,CITY01923,CUIS04253
REST00755,Vazquez-Morgan,CITY01377,CUIS00808
REST00756,Hill-Wong,CITY04919,CUIS00509
REST00757,"Brown, Nash and Davis",CITY01663,CUIS04821
REST00758,Barnes-Harris,CITY00871,CUIS00725
REST00759,Oconnor-Hill,CITY02551,CUIS00865
REST00760,King-Bowman,CITY03238,CUIS03624
REST00761,Atkins Inc,CITY00273,CUIS01561
REST00762,Wood-Hale,CITY03555,CUIS01606
REST00763,Wilcox-Noble,CITY04780,CUIS02018
REST00764,Hernandez Ltd,CITY02589,CUIS04158
REST00765,Miller-Taylor,CITY03189,CUIS02441
REST00766,"Hernandez, Spence and Porter",CITY04028,CUIS02890
REST00767,"Brown, Harrison and Lane",CITY01949,CUIS01031
REST00768,Martin-Stark,CITY03973,CUIS02286
REST00769,Perkins-Brown,CITY00135,CUIS03142
REST00770,Bush-Webb,CITY03563,CUIS01085
REST00771,Casey Ltd,CITY02189,CUIS01219
REST00772,"Nelson, Harrison and Paul",CITY02217,CUIS02671
REST00773,Shields Inc,CITY02971,CUIS00345
REST00774,Garza-Ho,CITY01592,CUIS04634
REST00775,Peters-Parks,CITY00253,CUIS01816
REST00776,"Green, Winters and Roberts",CITY04062,CUIS04753
REST00777,Rogers-Khan,CITY00228,CUIS02780
REST00778,"Cherry, Sims and Burton",CITY04987,CUIS03745
REST00779,"Ross, Brock and Wyatt",CITY02026,CUIS04992
REST00780,"Becker, Carter and Mckenzie",CITY01690,CUIS04296
REST00781,"Robinson, Rodriguez and Brown",CITY01083,CUIS02796
REST00782,Krueger-Williams,CITY03452,CUIS03963
REST00783,"Hernandez, Bean and Lindsey",CITY02223,CUIS00664
REST00784,Solomon Inc,CITY01227,CUIS00952
REST00785,Smith PLC,CITY00395,CUIS03624
REST00786,Gonzalez-Mendoza,CITY02382,CUIS01411
REST00787,"Watkins, Becker and Patel",CITY04596,CUIS00882
REST00788,Malone-Walker,CITY01248,CUIS01502
REST00789,Rodriguez LLC,CITY03797,CUIS02966
REST00790,White Inc,CITY02278,CUIS01332
REST00791,"Kelly, Brown and Carroll",CITY01607,CUIS04974
REST00792,Curry PLC,CITY02635,CUIS03982
REST00793,Brown-Thomas,CITY01123,CUIS02972
REST00794,Phelps Group,CITY02686,CUIS01509
REST00795,Schultz-Williams,CITY04747,CUIS02758
REST00796,Knapp Ltd,CITY01539,CUIS01339
REST00797,"Kline, Patel and Hale",CITY01001,CUIS02995
REST00798,Tran-Rice,CITY02895,CUIS01606
REST00799,"Morrow, Ryan and Carroll",CITY01360,CUIS02287
REST00800,"Newton, Thomas and Meadows",CITY03280,CUIS03075
REST00801,"Porter, Martinez and Melton",CITY02276,CUIS04643
REST00802,Jones and Sons,CITY03263,CUIS03700
REST00803,"Taylor, Potts and Herman",CITY02241,CUIS03104
REST00804,"Jones, Tanner and Mitchell",CITY02686,CUIS02533
REST00805,"Crawford, Williams and Smith",CITY03704,CUIS04106
REST00806,Barrett-Burke,CITY01457,CUIS02257
REST00807,Olson-Williams,CITY01401,CUIS03245
REST00808,"Campbell, Jennings and Moody",CITY00180,CUIS01206
REST00809,Barber LLC,CITY03538,CUIS01015
REST00810,"Bruce, Medina and Barnes",CITY03938,CUIS04218
REST00811,Bradley Group,CITY01691,CUIS00807
REST00812,Brady-Gomez,CITY03271,CUIS03484
REST00813,Richards-Hawkins,CITY00177,CUIS04616
REST00814,Walker Ltd,CITY04860,CUIS03866
REST00815,Parker-Manning,CITY03719,CUIS00501
REST00816,Patterson-Carey,CITY02465,CUIS03445
REST00817,Church-Miller,CITY04300,CUIS00646
REST00818,Vazquez Group,CITY04350,CUIS02314
REST00819,Nicholson-York,CITY02345,CUIS03515
REST00820,Carson Group,CITY02906,CUIS00803
REST00821,Diaz and Sons,CITY03029,CUIS04052
REST00822,"Smith, Stout and Martinez",CITY02643,CUIS04628
REST00823,"Lawson, Dawson and Freeman",CITY04303,CUIS04811
REST00824,Leon-Davis,CITY04109,CUIS02740
REST00825,Baxter-Dean,CITY03523,CUIS00161
REST00826,Turner-Pham,CITY01373,CUIS00647
REST00827,Reid PLC,CITY00822,CUIS04804
REST00828,Brewer-Thompson,CITY00311,CUIS00025
REST00829,"Olson, Lam and Higgins",CITY01623,CUIS01385
REST00830,Levy Group,CITY03528,CUIS00049
REST00831,Fitzgerald-Ayala,CITY04448,CUIS03781
REST00832,Black-Wilson,CITY01121,CUIS01681
REST00833,Anderson-Rogers,CITY03392,CUIS04916
REST00834,Smith LLC,CITY01259,CUIS02647
REST00835,"Kelly, Bennett and Marquez",CITY03440,CUIS00951
REST00836,Fowler PLC,CITY00616,CUIS02335
REST00837,Bray-Anderson,CITY02308,CUIS00072
REST00838,"Pineda, Parker and Lowery",CITY03329,CUIS02054
REST00839,"Olson, Gonzalez and Chavez",CITY04879,CUIS00861
REST00840,"Miller, Henry and Hopkins",CITY02522,CUIS04017
REST00841,Gibson-Santiago,CITY04972,CUIS04185
REST00842,Lowery-Smith,CITY01342,CUIS04990
REST00843,Jones-Moore,CITY03266,CUIS00088
REST00844,"Ford, Neal and Harris",CITY00448,CUIS00950
REST00845,"Harris, Morales and Weaver",CITY00080,CUIS04522
REST00846,"Allen, Ramirez and Smith",CITY01583,CUIS01903
REST00847,Ballard-Stone,CITY03465,CUIS01053
REST00848,Reynolds-Smith,CITY04084,CUIS03731
REST00849,"Thomas, Williams and Vargas",CITY00922,CUIS04106
REST00850,"Jarvis, Escobar and Acosta",CITY00475,CUIS02465
REST00851,Stanley and Sons,CITY03754,CUIS02663
REST00852,Barnes LLC,CITY04196,CUIS00702
REST00853,Hall-Smith,CITY02041,CUIS03520
REST00854,Robinson-Meyers,CITY04540,CUIS04338
REST00855,"Molina, Strickland and Bryant",CITY02651,CUIS02192
REST00856,Collins-Lloyd,CITY03616,CUIS04932
REST00857,Santos and Sons,CITY01399,CUIS00078
REST00858,Jackson PLC,CITY00969,CUIS04892
REST00859,Carroll-Johnson,CITY04509,CUIS04058
REST00860,Lawson Ltd,CITY04871,CUIS01332
REST00861,Jordan-Velasquez,CITY02449,CUIS03604
REST00862,Herrera-Parsons,CITY03026,CUIS02034
REST00863,"Lawrence, Clayton and Espinoza",CITY01567,CUIS01420
REST00864,"Rios, Patterson and Thompson",CITY02558,CUIS02550
REST00865,Ballard Group,CITY04867,CUIS03664
REST00866,Anderson Inc,CITY01432,CUIS03547
REST00867,"Wheeler, Campos and Turner",CITY02868,CUIS03294
REST00868,Carlson Group,CITY02351,CUIS04132
REST00869,Williams-Banks,CITY04183,CUIS02886
REST00870,"Mullins, Harvey and Estrada",CITY04434,CUIS03905
REST00871,Long-Cox,CITY03804,CUIS00121
REST00872,Fischer Group,CITY01875,CUIS02086
REST00873,Mcintosh-Hall,CITY01000,CUIS02439
REST00874,Garcia Inc,CITY00756,CUIS01248
REST00875,Oconnor Ltd,CITY03489,CUIS04169
REST00876,Wilson-Miller,CITY01642,CUIS02578
REST00877,"Alvarez, Smith and Cook",CITY00150,CUIS04472
REST00878,Campbell-Oconnell,CITY04867,CUIS04485
REST00879,Brown LLC,CITY00937,CUIS03798
REST00880,"Williams, Shaw and Neal",CITY02030,CUIS03088
REST00881,Kirk LLC,CITY01558,CUIS00288
REST00882,Bautista Group,CITY02037,CUIS04274
REST00883,"Oliver, Glenn and Mata",CITY02134,CUIS02545
REST00884,George Group,CITY00862,CUIS02152
REST00885,"Best, Boyd and Wilson",CITY03487,CUIS00303
REST00886,Hunter-Garcia,CITY03180,CUIS01544
REST00887,Wolf-Scott,CITY03149,CUIS04700
REST00888,"Neal, Williams and Taylor",CITY03293,CUIS03245
REST00889,"Castillo, Gill and Waller",CITY00674,CUIS02540
REST00890,"Duke, Daniels and Wall",CITY03926,CUIS03968
REST00891,Evans Group,CITY03464,CUIS04469
REST00892,"Strong, Simmons and Sullivan",CITY01467,CUIS00144
REST00893,Ramos-Blankenship,CITY04723,CUIS02115
REST00894,"Dougherty, Moore and Robinson",CITY01945,CUIS02539
REST00895,Moreno-Casey,CITY03965,CUIS02083
REST00896,Bowers-Munoz,CITY03273,CUIS00339
REST00897,Martinez LLC,CITY04254,CUIS03668
REST00898,Lopez-Scott,CITY02545,CUIS03292
REST00899,Wright Ltd,CITY01498,CUIS01158
REST00900,Harris-Jordan,CITY00951,CUIS01877
REST00901,Coffey-Duffy,CITY00894,CUIS01815
REST00902,Phillips-Wright,CITY02912,CUIS00990
REST00903,Shields LLC,CITY04801,CUIS01615
REST00904,Hernandez Inc,CITY02817,CUIS02145
REST00905,Peters-Clark,CITY02114,CUIS01464
REST00906,Noble-Ingram,CITY03218,CUIS00933
REST00907,Moore-Vasquez,CITY02659,CUIS01885
REST00908,Arnold Group,CITY01067,CUIS04700
REST00909,Lee LLC,CITY00039,CUIS00934
REST00910,"Cook, Yates and Mcknight",CITY02614,CUIS04645
REST00911,Benson-Fitzpatrick,CITY01096,CUIS01913
REST00912,"Nelson, Hicks and Wells",CITY01435,CUIS01351
REST00913,Smith LLC,CITY04793,CUIS01118
REST00914,"Pope, Nguyen and Manning",CITY01172,CUIS02904
REST00915,Dillon LLC,CITY03038,CUIS04787
REST00916,"Rice, Kim and Ochoa",CITY01323,CUIS01699
REST00917,"Noble, Fowler and Avila",CITY02818,CUIS04030
REST00918,Garcia and Sons,CITY02015,CUIS00661
REST00919,Johnson-Kelly,CITY04573,CUIS04775
REST00920,"Palmer, Mcdonald and Martinez",CITY03434,CUIS04361
REST00921,Thomas Group,CITY02521,CUIS02943
REST00922,Oliver Inc,CITY01890,CUIS02478
REST00923,Bolton-Young,CITY01079,CUIS02363
REST00924,Brooks-Callahan,CITY03281,CUIS02566
REST00925,Vaughan-Tate,CITY03630,CUIS00843
REST00926,"Reed, Smith and Benson",CITY03437,CUIS03853
REST00927,"Goodman, Brooks and Good",CITY04720,CUIS01188
REST00928,Andersen-Warren,CITY03752,CUIS00690
REST00929,James-Stevens,CITY00043,CUIS01596
REST00930,Williamson Group,CITY02081,CUIS00896
REST00931,"Rodriguez, Wilkins and Lopez",CITY00463,CUIS02159
REST00932,Reid-Hull,CITY03691,CUIS01096
REST00933,Charles LLC,CITY02373,CUIS01757
REST00934,Bush Group,CITY04495,CUIS04135
REST00935,Mays Inc,CITY02964,CUIS03139
REST00936,Thomas Group,CITY02229,CUIS03233
REST00937,Chapman-Wilkinson,CITY02459,CUIS00130
REST00938,Smith-Glass,CITY00592,CUIS03199
