CityID,CityName
CITY04322,North Laurenborough
CITY04323,New Emilyland
CITY04324,Williamsfort
CITY04325,West Karen
CITY04326,Erinshire
CITY04327,North Patrick
CITY04328,South Madisonview
CITY04329,Marychester
CITY04330,Robinsonland
CITY04331,Jacquelineborough
CITY04332,Martinezmouth
CITY04333,Port Sarahland
CITY04334,New Cindyfort
CITY04335,Kimberlyberg
CITY04336,North Donnaborough
CITY04337,Port Melanieland
CITY04338,Lake Lindseyberg
CITY04339,East Aaron
CITY04340,Lake Deborah
CITY04341,Port Daniel
CITY04342,New Brianfurt
CITY04343,North Jasonmouth
CITY04344,Jeffersonmouth
CITY04345,Port Michelemouth
CITY04346,Lake Donaldbury
CITY04347,West Brandon
CITY04348,Robertsmouth
CITY04349,Kathleenview
CITY04350,New Christophermouth
CITY04351,West Paulmouth
CITY04352,West Stanley
CITY04353,New Aimeeside
CITY04354,New Davidfort
CITY04355,Lake Brandonmouth
CITY04356,West Dylantown
CITY04357,Lake Bradley
CITY04358,South Jennaberg
CITY04359,Josephburgh
CITY04360,Port Roberthaven
CITY04361,West Carlaport
CITY04362,North Eric
CITY04363,Ginahaven
CITY04364,Taylorville
CITY04365,Brownhaven
CITY04366,Franklinberg
CITY04367,East Eric
CITY04368,Johnnybury
CITY04369,East Pamela
CITY04370,North Joseph
CITY04371,East Brandy
CITY04372,Laraside
CITY04373,Hallside
CITY04374,Port John
CITY04375,Port Clifford
CITY04376,New Dawn
CITY04377,Robertborough
CITY04378,Deborahhaven
CITY04379,Lawsonport
CITY04380,Reidville
CITY04381,Stewartshire
CITY04382,Kelleyview
CITY04383,Markborough
CITY04384,Theodoreside
CITY04385,Ryanburgh
CITY04386,Shannonmouth
CITY04387,Martinezchester
CITY04388,Lake Shannon
CITY04389,West Carrieshire
CITY04390,Johnschester
CITY04391,Stevenshire
CITY04392,Benjaminport
CITY04393,South Pamela
CITY04394,Floydshire
CITY04395,South Adrian
CITY04396,South Stephanieburgh
CITY04397,Amyborough
CITY04398,North Cherylton
CITY04399,Danielport
CITY04400,West Thomas
CITY04401,South Mary
CITY04402,Christensenmouth
CITY04403,Lake Jenniferbury
CITY04404,Sanfordberg
CITY04405,Kimberlytown
CITY04406,Franciston
CITY04407,Johnchester
CITY04408,Weaverborough
CITY04409,Barnesville
CITY04410,Joelchester
CITY04411,Elizabethhaven
CITY04412,South Jefferyton
CITY04413,North Anne
CITY04414,New Luisshire
CITY04415,South Stephanie
CITY04416,Chambersshire
CITY04417,West Tyler
CITY04418,Zoestad
CITY04419,West Henrytown
CITY04420,New Scott
CITY04421,Littleberg
CITY04422,Heatherville
CITY04423,Thomasview
CITY04424,Wilsonland
CITY04425,South Gary
CITY04426,North Charles
CITY04427,Lake Robert
CITY04428,Brownside
CITY04429,Smithbury
CITY04430,Port Christianville
CITY04431,West Shari
CITY04432,East Melissaview
CITY04433,West Robert
CITY04434,New Terrychester
CITY04435,Joseborough
CITY04436,Dennisview
CITY04437,North Kennethview
CITY04438,Port Corey
CITY04439,East Josephberg
CITY04440,Charlesland
CITY04441,Fullermouth
CITY04442,Calebburgh
CITY04443,Jamieborough
CITY04444,Brittanyfort
CITY04445,Williamberg
CITY04446,Michaelshire
CITY04447,Chelseaville
CITY04448,Wigginsburgh
CITY04449,Ericamouth
CITY04450,West Tammymouth
CITY04451,Benderside
CITY04452,Cynthiatown
CITY04453,Jennifershire
CITY04454,Amymouth
CITY04455,Coreychester
CITY04456,Port Jacob
CITY04457,Port Brittneyshire
CITY04458,West Gregory
CITY04459,Port Jamesshire
CITY04460,Janestad
CITY04461,Brianton
CITY04462,West Kelly
CITY04463,New Jeffreystad
CITY04464,Scottshire
CITY04465,Nathanielview
CITY04466,Castroville
CITY04467,Frankburgh
CITY04468,East Lisa
CITY04469,Sabrinamouth
CITY04470,Isabeltown
CITY04471,Melissaland
CITY04472,Scottland
CITY04473,Mckinneychester
CITY04474,Chapmanport
CITY04475,Lake Lisa
CITY04476,New Lauren
CITY04477,Marshallfurt
CITY04478,Camposburgh
CITY04479,Jonesberg
CITY04480,South Danielberg
CITY04481,Lake Shannon
CITY04482,Maldonadoview
CITY04483,South Michael
CITY04484,Lake Brandi
CITY04485,Kentmouth
CITY04486,Adamhaven
CITY04487,Dayborough
CITY04488,Michaelmouth
CITY04489,Gonzalezstad
CITY04490,Millershire
CITY04491,Matthewport
CITY04492,North Danielfurt
CITY04493,Coryburgh
CITY04494,New Robinside
CITY04495,South Richardbury
CITY04496,Cynthiamouth
CITY04497,New Luke
CITY04498,West Tiffanymouth
CITY04499,Connorberg
CITY04500,New Kristinshire
CITY04501,East Juliefort
CITY04502,Lake Mariahside
CITY04503,Port Michelleberg
CITY04504,Ethanmouth
CITY04505,Eugenefort
CITY04506,Watkinsview
CITY04507,Mccannmouth
CITY04508,Phillipsview
CITY04509,Jimenezside
CITY04510,Gardnerton
CITY04511,Hickshaven
CITY04512,East Carrie
CITY04513,New Jason
CITY04514,East Jamesbury
CITY04515,Howardborough
CITY04516,New Thomas
CITY04517,South Krystal
CITY04518,Melissahaven
CITY04519,Jessicastad
CITY04520,Stephenmouth
CITY04521,Lake Lisa
CITY04522,North Michaelton
CITY04523,Port Daisy
CITY04524,Michaelland
CITY04525,Port Dana
CITY04526,North Jennifermouth
CITY04527,Port Johnburgh
CITY04528,New Sarahfurt
CITY04529,Jesseland
CITY04530,Kaylastad
CITY04531,Rodriguezmouth
CITY04532,Lake John
CITY04533,East Michelleton
CITY04534,West Peter
CITY04535,Port Matthewchester
CITY04536,East Teresamouth
CITY04537,Lake Danielside
CITY04538,Lake Davidstad
CITY04539,West Ryanfurt
CITY04540,South Kathyland
CITY04541,Sethshire
CITY04542,Darrellhaven
CITY04543,Brownborough
CITY04544,Cynthiachester
CITY04545,East Jose
CITY04546,West Meghanfurt
CITY04547,Claytonton
CITY04548,Reyestown
CITY04549,Raymondside
CITY04550,Pearsonhaven
CITY04551,Lake Philipport
CITY04552,Jenniferville
CITY04553,Port Amy
CITY04554,New Marcusport
CITY04555,West Brandonton
CITY04556,Valdezport
CITY04557,Rebeccastad
CITY04558,Ryanfurt
CITY04559,North Brittanymouth
CITY04560,East Chris
CITY04561,Peterstown
CITY04562,East Roberttown
CITY04563,Edwardsbury
CITY04564,Floreshaven
CITY04565,West Michaelport
CITY04566,Saraberg
CITY04567,Berryshire
CITY04568,Chambersville
CITY04569,Lisastad
CITY04570,Henryborough
CITY04571,Brianchester
CITY04572,New Mariafurt
CITY04573,Conleyhaven
CITY04574,Fergusonhaven
CITY04575,Port Joseph
CITY04576,Steveberg
CITY04577,Ryanshire
CITY04578,Millertown
CITY04579,Lake William
CITY04580,Coleborough
CITY04581,Thomasburgh
CITY04582,West Jonathan
CITY04583,Williamsmouth
CITY04584,Catherinefurt
CITY04585,Robertberg
CITY04586,Lake Oliviaview
CITY04587,Ryanmouth
CITY04588,Port Chelsea
CITY04589,Garciaview
CITY04590,Lake Elizabeth
CITY04591,Jenniferberg
CITY04592,North Christian
CITY04593,Bryantville
CITY04594,Port Gregory
CITY04595,Ralphborough
CITY04596,West Joseph
CITY04597,Grayville
CITY04598,Robertmouth
CITY04599,North Jamie
CITY04600,Terrellstad
CITY04601,Lake Angela
CITY04602,Johnsonberg
CITY04603,Kathyport
CITY04604,North Steve
CITY04605,Pattersonshire
CITY04606,Ronaldfurt
CITY04607,Westview
CITY04608,Port Cynthia
CITY04609,East Matthewstad
CITY04610,Kevinbury
CITY04611,East Jose
CITY04612,Lake Pennyberg
CITY04613,Brittneyland
CITY04614,Josephton
CITY04615,Dennisshire
CITY04616,Collinsberg
CITY04617,Port Andrewland
CITY04618,Bentleyburgh
CITY04619,North Nicolefort
CITY04620,Lake Michael
CITY04621,Ramirezville
CITY04622,Lake Susanshire
CITY04623,Toddville
CITY04624,West Lori
CITY04625,Kristieport
CITY04626,Lake Paulaland
CITY04627,New Natalie
CITY04628,Woodsville
CITY04629,Powellburgh
CITY04630,Tannertown
CITY04631,Port Thomas
CITY04632,Murphyberg
CITY04633,Lake Julieton
CITY04634,East Briannaton
CITY04635,Port Aaron
CITY04636,Dakotahaven
CITY04637,Sharonfurt
CITY04638,Hooverstad
CITY04639,Cathyport
CITY04640,Christopherport
CITY04641,Lake Frank
CITY04642,Lake Cynthia
CITY04643,Mcdonaldport
CITY04644,Joshuaside
CITY04645,Mathisborough
CITY04646,Port David
CITY04647,Port Richardton
CITY04648,Port Reginaldberg
CITY04649,North Johnside
CITY04650,New Tina
CITY04651,Vazquezberg
CITY04652,Robertburgh
CITY04653,Amandaville
CITY04654,Kaylaport
CITY04655,Kyleshire
CITY04656,Blakemouth
CITY04657,Port Veronica
CITY04658,Hillside
CITY04659,Davishaven
CITY04660,South Keithstad
CITY04661,Kelseyborough
CITY04662,Robbinsshire
CITY04663,West Matthewburgh
CITY04664,Cunninghamburgh
CITY04665,North Jody
CITY04666,Davidsonbury
CITY04667,North Charlestown
CITY04668,Lisaland
CITY04669,Lake Robertmouth
CITY04670,Espinozaview
CITY04671,East Jennifer
CITY04672,South Jessicaland
CITY04673,West Michael
CITY04674,Port Dalton
CITY04675,Jonesland
CITY04676,West Erin
CITY04677,Sandraville
CITY04678,New Jennifer
CITY04679,Coreyfort
CITY04680,North Megan
CITY04681,North Scott
CITY04682,Krystalmouth
CITY04683,Margaretborough
CITY04684,Ronnieton
CITY04685,Martinezmouth
CITY04686,Lake Brandi
CITY04687,East Nathanielview
CITY04688,Williamville
CITY04689,Nancystad
CITY04690,South Ryan
CITY04691,Patrickbury
CITY04692,Hernandezhaven
CITY04693,Murphyland
CITY04694,Gambleburgh
CITY04695,Ellisside
CITY04696,Hughesbury
CITY04697,Nathanbury
CITY04698,Fordland
CITY04699,Fernandezmouth
CITY04700,New Jamesburgh
CITY04701,New Monique
CITY04702,Tammyville
CITY04703,Nelsonland
CITY04704,Donnafort
CITY04705,Mikaylaside
CITY04706,Smithfort
CITY04707,West Joshua
CITY04708,Lake Loganberg
CITY04709,New Timothytown
CITY04710,Pereztown
CITY04711,Lewisport
CITY04712,North Michael
CITY04713,Mercerfurt
CITY04714,Port Josephton
CITY04715,Rangelburgh
CITY04716,South Alexmouth
CITY04717,Kristinport
CITY04718,South Paula
CITY04719,New Lisa
CITY04720,Randybury
CITY04721,West Chad
CITY04722,East Stacybury
CITY04723,East Jamesberg
CITY04724,Lake Linda
CITY04725,Stevenston
CITY04726,Lawrenceview
CITY04727,West Kathymouth
CITY04728,South Reneemouth
CITY04729,Waltonport
CITY04730,East Davidburgh
CITY04731,Port Alexanderfurt
CITY04732,East Jessicastad
CITY04733,South Jenna
CITY04734,Petersonside
CITY04735,Cummingsville
CITY04736,Salazarside
CITY04737,West Matthewchester
CITY04738,Alexastad
CITY04739,North Marcusburgh
CITY04740,Millerstad
CITY04741,Jamesfurt
CITY04742,Kanefurt
CITY04743,West Shannonmouth
CITY04744,New James
CITY04745,South Jessica
CITY04746,East Alexander
CITY04747,Lindseystad
CITY04748,Port Valerie
CITY04749,South Rebecca
CITY04750,Tarachester
CITY04751,North Michaelshire
CITY04752,Kellyshire
CITY04753,Lake Davidland
CITY04754,Brandonfurt
CITY04755,Lake Robertshire
CITY04756,South Timothyfurt
CITY04757,West Jessicahaven
CITY04758,West Melissa
CITY04759,Odonnellport
CITY04760,Jacksonview
CITY04761,Kimberlyview
CITY04762,West Shelbyberg
CITY04763,Lake Jeanneville
CITY04764,Port Kimberly
CITY04765,Jasonside
CITY04766,New Xavierfort
CITY04767,Catherinefort
CITY04768,East Amberview
CITY04769,Lake Stacie
CITY04770,Trevinoshire
CITY04771,New Jasonstad
CITY04772,Aprilhaven
CITY04773,West Travischester
CITY04774,Martinport
CITY04775,Bethbury
CITY04776,West Jeffreyville
CITY04777,Adrianchester
CITY04778,Lake Katherine
CITY04779,Brandonport
CITY04780,Powellville
CITY04781,Cynthiamouth
CITY04782,Higginsberg
CITY04783,Andersonville
CITY04784,Port Benjamin
CITY04785,Scottton
CITY04786,West Mercedesburgh
CITY04787,Lake Rosemouth
CITY04788,Madisonhaven
CITY04789,Wustad
CITY04790,Ashleyhaven
CITY04791,Acostaberg
CITY04792,Browningfort
CITY04793,East James
CITY04794,Paigeville
CITY04795,New Vernonborough
CITY04796,West Danielleburgh
CITY04797,Lake Reneeberg
CITY04798,West Kristaport
CITY04799,North Aliciaville
CITY04800,Mathismouth
CITY04801,Cabreraberg
CITY04802,Miguelbury
CITY04803,North Danielle
CITY04804,North Damon
CITY04805,North Austinburgh
CITY04806,East Joyce
CITY04807,Lake Jeremy
CITY04808,Stephanietown
CITY04809,Port Stephenfort
CITY04810,East April
CITY04811,Brendafurt
CITY04812,Amandaborough
CITY04813,New Deanmouth
CITY04814,South Misty
CITY04815,Port Madison
CITY04816,Lake John
CITY04817,South Richardchester
CITY04818,Powellton
CITY04819,West Kristiland
CITY04820,South Andrewview
CITY04821,Smithmouth
CITY04822,Port Melanieborough
CITY04823,North Kayleebury
CITY04824,Fletcherville
CITY04825,Port Andrea
CITY04826,North Juliabury
CITY04827,Lake Amy
CITY04828,Kariport
CITY04829,East Austin
CITY04830,Lake Jason
CITY04831,North Jose
CITY04832,Munozfort
CITY04833,Johnsontown
CITY04834,Brandyfurt
CITY04835,Port Ronaldton
CITY04836,Anthonybury
CITY04837,North Amberbury
CITY04838,Christopherfort
CITY04839,Lake Francisco
CITY04840,Ramosmouth
CITY04841,Lambchester
CITY04842,Lake Matthew
CITY04843,West Jessicaport
CITY04844,South Deborahbury
CITY04845,Blanchardside
CITY04846,Bakertown
CITY04847,Williamland
CITY04848,Brucefort
CITY04849,Martineztown
CITY04850,North Reneeburgh
CITY04851,West Brianview
CITY04852,West Matthewport
CITY04853,Ryanmouth
CITY04854,New Nathanstad
CITY04855,West Stacyside
CITY04856,New Feliciaton
CITY04857,West Elizabeth
CITY04858,Port Tammy
CITY04859,Hineston
CITY04860,South Emilyburgh
CITY04861,West Breannaport
CITY04862,East Edwardborough
CITY04863,Nelsonburgh
CITY04864,Victorberg
CITY04865,New Seanmouth
CITY04866,Watsonside
CITY04867,New Timothyburgh
CITY04868,Port Stephen
CITY04869,North Emma
CITY04870,East Bettyfurt
CITY04871,Kathychester
CITY04872,New Cynthiaville
CITY04873,Anitabury
CITY04874,Smithfurt
CITY04875,South Daniel
CITY04876,Ericaborough
CITY04877,Lake Mariafurt
CITY04878,Marshside
CITY04879,South Dianeville
CITY04880,North Darrellville
CITY04881,Payneburgh
CITY04882,North Jamesstad
CITY04883,South Christinemouth
CITY04884,Stephanieland
CITY04885,Pollardmouth
CITY04886,Jennyborough
CITY04887,Bryanville
CITY04888,Smithton
CITY04889,East Timothy
CITY04890,South Mariaberg
CITY04891,Kellyland
CITY04892,North Steve
CITY04893,Fullerhaven
CITY04894,Munozchester
CITY04895,Reedmouth
CITY04896,Port Jillfort
CITY04897,Port Patriciachester
CITY04898,Chapmanstad
CITY04899,Timothyshire
CITY04900,Tonyaberg
CITY04901,Perezchester
CITY04902,Lake Robin
CITY04903,Thomasfurt
CITY04904,Harrisshire
CITY04905,Lake Angelaland
CITY04906,Lewisbury
CITY04907,Suttonport
CITY04908,Matthewside
CITY04909,New Vanessamouth
CITY04910,West Kylehaven
CITY04911,New Julian
CITY04912,Walterstown
CITY04913,Rebekahberg
CITY04914,Josephshire
CITY04915,Scottburgh
CITY04916,West Andrewfort
CITY04917,North Ashleyhaven
CITY04918,East Jacobborough
CITY04919,Robinsonfurt
CITY04920,North Julie
CITY04921,Sanchezfurt
CITY04922,Maddenland
CITY04923,New Douglas
CITY04924,Stevensfort
CITY04925,Hawkinston
CITY04926,Jenniferburgh
CITY04927,East Amanda
CITY04928,South Jared
CITY04929,East Emilyland
CITY04930,New David
CITY04931,South Debraland
CITY04932,West Lauraland
CITY04933,West Linda
CITY04934,Taylorberg
CITY04935,North Stefanieberg
CITY04936,Lake Luisshire
CITY04937,Kevinshire
CITY04938,North Melinda
CITY04939,Ochoaton
CITY04940,South Melissa
CITY04941,Tinaton
CITY04942,North Ginashire
CITY04943,Port Carla
CITY04944,South Pamela
CITY04945,Lynchton
CITY04946,Sandersside
CITY04947,New Craigmouth
CITY04948,Martinezmouth
CITY04949,Richardland
CITY04950,Zacharyside
CITY04951,East Lori
CITY04952,New Christophermouth
CITY04953,Port Jeremybury
CITY04954,Barryburgh
CITY04955,Lake Melissaborough
CITY04956,Holderhaven
CITY04957,East Jamesfort
CITY04958,Port Anthony
CITY04959,Tylerfort
CITY04960,Meganstad
CITY04961,East Kenneth
CITY04962,Daniellehaven
CITY04963,Moonmouth
CITY04964,East Sheilafort
CITY04965,Jacquelineside
CITY04966,Staceychester
CITY04967,West Timothyview
CITY04968,New Seanfurt
CITY04969,Thomasshire
CITY04970,Port Charles
CITY04971,Tylerfort
CITY04972,Stricklandstad
CITY04973,Michellechester
CITY04974,Port Peter
CITY04975,East Calebside
CITY04976,West Tina
CITY04977,Phillipsville
CITY04978,North Ryanside
CITY04979,Fullerhaven
CITY04980,Brayshire
CITY04981,North Robertburgh
CITY04982,Valeriehaven
CITY04983,Tinafort
CITY04984,Port Michealland
CITY04985,West Christinefort
CITY04986,Kaitlynchester
CITY04987,West Jessica
CITY04988,North Melindaville
CITY04989,Freemanton
CITY04990,Walkerton
CITY04991,New Carol
CITY04992,Scottshire
CITY04993,Jacobhaven
CITY04994,Port Daniellebury
CITY04995,East Jasonfurt
CITY04996,Faithmouth
CITY04997,Port John
CITY04998,Lake Kyle
CITY04999,Marshton
CITY05000,Christineburgh
